,DEPTH,GR,CAL,DCOR,DENS,DTC,DTS,PE,PHIN,RESD,RESM,RESS,RESMIC,SP,DEPTH_M,WELL,LITHO,LAT,LONG
5757,2017.808,27.3011,-9999.0,-9999.0,2.1063,-9999.0,-9999.0,-9999.0,0.102788,519.1023,294.79200000000003,-9999.0,-9999.0,169.2288,2017.808,10/1-A-15,SAND,,
5758,2017.96,24.8562,-9999.0,-9999.0,2.219,-9999.0,-9999.0,-9999.0,0.069961,932.2891,410.3275,-9999.0,-9999.0,168.483,2017.96,10/1-A-15,SAND,,
5759,2018.112,24.6525,-9999.0,-9999.0,2.347,-9999.0,-9999.0,-9999.0,0.036979000000000005,1247.0271,496.2639,-9999.0,-9999.0,168.0,2018.112,10/1-A-15,SAND,,
5760,2018.264,26.0787,-9999.0,-9999.0,2.423,-9999.0,-9999.0,-9999.0,0.02061,1577.9868,527.1031,-9999.0,-9999.0,167.6554,2018.264,10/1-A-15,SAND,,
5761,2018.4160000000002,27.0974,-9999.0,-9999.0,2.403,-9999.0,-9999.0,-9999.0,0.022243,2310.353,585.7504,-9999.0,-9999.0,167.0,2018.4160000000002,10/1-A-15,SAND,,
5762,2018.568,26.8936,-9999.0,-9999.0,2.303,-9999.0,-9999.0,-9999.0,0.028784,2495.8906,575.2534,-9999.0,-9999.0,166.9167,2018.568,10/1-A-15,SAND,,
5763,2018.72,27.5048,-9999.0,-9999.0,2.1717,-9999.0,-9999.0,-9999.0,0.043963,2450.5903,541.3578,-9999.0,-9999.0,165.767,2018.72,10/1-A-15,SAND,,
5764,2018.872,28.3198,-9999.0,-9999.0,2.0663,-9999.0,-9999.0,-9999.0,0.067479,2649.6372,524.3085,-9999.0,-9999.0,163.6695,2018.872,10/1-A-15,SAND,,
5765,2019.024,29.1348,-9999.0,-9999.0,2.019,-9999.0,-9999.0,-9999.0,0.095294,3061.9951,557.3062,-9999.0,-9999.0,162.9463,2019.024,10/1-A-15,SAND,,
5766,2019.1760000000002,29.746,-9999.0,-9999.0,2.0263,-9999.0,-9999.0,-9999.0,0.11573,2877.1807,599.6677,-9999.0,-9999.0,161.8277,2019.1760000000002,10/1-A-15,SAND,,
5767,2019.328,30.3572,-9999.0,-9999.0,2.0537,-9999.0,-9999.0,-9999.0,0.12534599999999999,2701.1201,616.8756,-9999.0,-9999.0,161.5424,2019.328,10/1-A-15,SAND,,
5768,2019.48,30.1535,-9999.0,-9999.0,2.073,-9999.0,-9999.0,-9999.0,0.133298,2329.9375,561.7181,-9999.0,-9999.0,160.3503,2019.48,10/1-A-15,SAND,,
5769,2019.632,30.5609,-9999.0,-9999.0,2.0863,-9999.0,-9999.0,-9999.0,0.140839,1846.2468,497.5062,-9999.0,-9999.0,160.1469,2019.632,10/1-A-15,SAND,,
5770,2019.7839999999999,31.1721,-9999.0,-9999.0,2.0937,-9999.0,-9999.0,-9999.0,0.150482,1350.3816,445.0417,-9999.0,-9999.0,159.9237,2019.7839999999999,10/1-A-15,SAND,,
5771,2019.9360000000001,30.3572,-9999.0,-9999.0,2.099,-9999.0,-9999.0,-9999.0,0.147127,1105.1357,360.9671,-9999.0,-9999.0,158.4294,2019.9360000000001,10/1-A-15,SAND,,
5772,2020.088,29.746,-9999.0,-9999.0,2.1083,-9999.0,-9999.0,-9999.0,0.120749,1110.9727,361.8182,-9999.0,-9999.0,158.0424,2020.088,10/1-A-15,SAND,,
5773,2020.24,29.746,-9999.0,-9999.0,2.1157,-9999.0,-9999.0,-9999.0,0.069552,1338.5068,424.6714,-9999.0,-9999.0,156.7542,2020.24,10/1-A-15,SAND,,
5774,2020.392,30.3572,-9999.0,-9999.0,2.1069999999999998,-9999.0,-9999.0,-9999.0,0.049316000000000006,1983.8293,580.797,-9999.0,-9999.0,154.2189,2020.392,10/1-A-15,SAND,,
5775,2020.5439999999999,28.930999999999997,-9999.0,-9999.0,2.085,-9999.0,-9999.0,-9999.0,0.057563,2963.958,648.0535,-9999.0,-9999.0,152.2952,2020.5439999999999,10/1-A-15,SAND,,
5776,2020.6960000000001,28.7273,-9999.0,-9999.0,2.0743,-9999.0,-9999.0,-9999.0,0.070381,3746.7339,710.6407,-9999.0,-9999.0,150.3644,2020.6960000000001,10/1-A-15,SAND,,
5777,2020.848,28.1161,-9999.0,-9999.0,2.0903,-9999.0,-9999.0,-9999.0,0.08282400000000001,3820.9243,850.8899,-9999.0,-9999.0,148.6864,2020.848,10/1-A-15,SAND,,
5778,2021.0,27.5048,-9999.0,-9999.0,2.1343,-9999.0,-9999.0,-9999.0,0.090306,2270.2456,552.4956,-9999.0,-9999.0,148.5819,2021.0,10/1-A-15,SAND,,
5779,2021.152,26.8936,-9999.0,-9999.0,2.1997,-9999.0,-9999.0,-9999.0,0.08282500000000001,1810.4539,524.2299,-9999.0,-9999.0,146.3813,2021.152,10/1-A-15,SAND,,
5780,2021.3039999999999,26.6899,-9999.0,-9999.0,2.2937,-9999.0,-9999.0,-9999.0,0.056326,1894.5435,547.3566,-9999.0,-9999.0,145.8263,2021.3039999999999,10/1-A-15,SAND,,
5781,2021.4560000000001,26.8936,-9999.0,-9999.0,2.371,-9999.0,-9999.0,-9999.0,0.022654,2324.5552,543.2783,-9999.0,-9999.0,145.1935,2021.4560000000001,10/1-A-15,SAND,,
5782,2021.608,27.398000000000003,-9999.0,-9999.0,2.3923,-9999.0,-9999.0,-9999.0,0.016129,3406.0352,628.4851,-9999.0,-9999.0,145.0,2021.608,10/1-A-15,SAND,,
5783,2021.76,28.1161,-9999.0,-9999.0,2.353,-9999.0,-9999.0,-9999.0,0.025514000000000002,4281.4775,705.6932,-9999.0,-9999.0,144.7853,2021.76,10/1-A-15,SAND,,
5784,2021.912,29.5422,-9999.0,-9999.0,2.291,-9999.0,-9999.0,-9999.0,0.036163,3906.7324,758.0757,-9999.0,-9999.0,143.8432,2021.912,10/1-A-15,SAND,,
5785,2022.0639999999999,30.9684,-9999.0,-9999.0,2.2303,-9999.0,-9999.0,-9999.0,0.04109,3812.3696,766.8359,-9999.0,-9999.0,143.3008,2022.0639999999999,10/1-A-15,SAND,,
5786,2022.2160000000001,31.7834,-9999.0,-9999.0,2.1577,-9999.0,-9999.0,-9999.0,0.05014300000000001,4578.5498,801.1477,-9999.0,-9999.0,143.7966,2022.2160000000001,10/1-A-15,SAND,,
5787,2022.368,33.4133,-9999.0,-9999.0,2.0963,-9999.0,-9999.0,-9999.0,0.069143,4892.3437,792.8741,-9999.0,-9999.0,144.8079,2022.368,10/1-A-15,SAND,,
5788,2022.52,33.0058,-9999.0,-9999.0,2.065,-9999.0,-9999.0,-9999.0,0.07950700000000001,5290.5508,766.1058,-9999.0,-9999.0,143.8135,2022.52,10/1-A-15,SAND,,
5789,2022.672,31.9871,-9999.0,-9999.0,2.0697,-9999.0,-9999.0,-9999.0,0.08781499999999999,5040.1152,785.9927,-9999.0,-9999.0,143.0,2022.672,10/1-A-15,SAND,,
5790,2022.8239999999998,31.3759,-9999.0,-9999.0,2.0823,-9999.0,-9999.0,-9999.0,0.094056,4948.6348,712.7754,-9999.0,-9999.0,143.1751,2022.8239999999998,10/1-A-15,SAND,,
5791,2022.976,31.1721,-9999.0,-9999.0,2.0883,-9999.0,-9999.0,-9999.0,0.099054,4829.4805,707.5002,-9999.0,-9999.0,144.0,2022.976,10/1-A-15,SAND,,
5792,2023.128,29.746,-9999.0,-9999.0,2.0877,-9999.0,-9999.0,-9999.0,0.102389,4571.2354,777.3716,-9999.0,-9999.0,144.0,2023.128,10/1-A-15,SAND,,
5793,2023.28,30.9684,-9999.0,-9999.0,2.085,-9999.0,-9999.0,-9999.0,0.109064,4314.876,730.6554,-9999.0,-9999.0,144.0,2023.28,10/1-A-15,SAND,,
5794,2023.432,30.5609,-9999.0,-9999.0,2.0783,-9999.0,-9999.0,-9999.0,0.11365700000000001,3999.5156,732.7275,-9999.0,-9999.0,144.0,2023.432,10/1-A-15,SAND,,
5795,2023.5839999999998,30.3572,-9999.0,-9999.0,2.0737,-9999.0,-9999.0,-9999.0,0.11031700000000001,3728.0811,732.8005,-9999.0,-9999.0,144.0734,2023.5839999999998,10/1-A-15,SAND,,
5796,2023.736,29.9497,-9999.0,-9999.0,2.0697,-9999.0,-9999.0,-9999.0,0.100724,3938.6479,653.4696,-9999.0,-9999.0,144.3587,2023.736,10/1-A-15,SAND,,
5797,2023.888,29.1348,-9999.0,-9999.0,2.0709999999999997,-9999.0,-9999.0,-9999.0,0.09239499999999999,4242.54,564.3754,-9999.0,-9999.0,143.7034,2023.888,10/1-A-15,SAND,,
5798,2024.04,29.746,-9999.0,-9999.0,2.0743,-9999.0,-9999.0,-9999.0,0.09989100000000001,5013.8311,489.5165,-9999.0,-9999.0,144.8701,2024.04,10/1-A-15,SAND,,
5799,2024.192,30.1535,-9999.0,-9999.0,2.0783,-9999.0,-9999.0,-9999.0,0.10865,5308.4053,435.9,-9999.0,-9999.0,144.0,2024.192,10/1-A-15,SAND,,
5800,2024.344,30.3572,-9999.0,-9999.0,2.0857,-9999.0,-9999.0,-9999.0,0.11783899999999999,5035.1006,371.7813,-9999.0,-9999.0,144.0,2024.344,10/1-A-15,SAND,,
5801,2024.496,30.3572,-9999.0,-9999.0,2.0903,-9999.0,-9999.0,-9999.0,0.12202,4844.2842,336.369,-9999.0,-9999.0,143.9153,2024.496,10/1-A-15,SAND,,
5802,2024.648,30.9684,-9999.0,-9999.0,2.093,-9999.0,-9999.0,-9999.0,0.12453099999999999,4544.0264,335.0631,-9999.0,-9999.0,143.3305,2024.648,10/1-A-15,SAND,,
5803,2024.8,31.9871,-9999.0,-9999.0,2.0909999999999997,-9999.0,-9999.0,-9999.0,0.124113,3944.3228,374.7561,-9999.0,-9999.0,143.9237,2024.8,10/1-A-15,SAND,,
5804,2024.9520000000002,33.2095,-9999.0,-9999.0,2.0843,-9999.0,-9999.0,-9999.0,0.12202199999999999,3604.98,420.4483,-9999.0,-9999.0,143.226,2024.9520000000002,10/1-A-15,SAND,,
5805,2025.104,32.5983,-9999.0,-9999.0,2.0763,-9999.0,-9999.0,-9999.0,0.117842,3366.3462,417.7487,-9999.0,-9999.0,143.1356,2025.104,10/1-A-15,SAND,,
5806,2025.256,31.5796,-9999.0,-9999.0,2.0683,-9999.0,-9999.0,-9999.0,0.113664,3326.3042,386.04699999999997,-9999.0,-9999.0,144.5,2025.256,10/1-A-15,SAND,,
5807,2025.408,31.5796,-9999.0,-9999.0,2.065,-9999.0,-9999.0,-9999.0,0.108237,3519.6104,332.9913,-9999.0,-9999.0,144.5,2025.408,10/1-A-15,SAND,,
5808,2025.56,31.5796,-9999.0,-9999.0,2.0663,-9999.0,-9999.0,-9999.0,0.108655,3815.8364,283.3182,-9999.0,-9999.0,144.4265,2025.56,10/1-A-15,SAND,,
5809,2025.7120000000002,34.6357,-9999.0,-9999.0,2.0723,-9999.0,-9999.0,-9999.0,0.114919,4492.8896,247.7967,-9999.0,-9999.0,143.5508,2025.7120000000002,10/1-A-15,SAND,,
5810,2025.864,34.6357,-9999.0,-9999.0,2.0783,-9999.0,-9999.0,-9999.0,0.115755,5162.8271,249.8671,-9999.0,-9999.0,144.2966,2025.864,10/1-A-15,SAND,,
5811,2026.016,33.0058,-9999.0,-9999.0,2.0843,-9999.0,-9999.0,-9999.0,0.115338,5344.1162,282.841,-9999.0,-9999.0,144.9153,2026.016,10/1-A-15,SAND,,
5812,2026.168,32.3946,-9999.0,-9999.0,2.0869999999999997,-9999.0,-9999.0,-9999.0,0.123282,5311.2432,317.8052,-9999.0,-9999.0,143.5254,2026.168,10/1-A-15,SAND,,
5813,2026.32,31.1721,-9999.0,-9999.0,2.0917,-9999.0,-9999.0,-9999.0,0.135422,4668.5068,410.19599999999997,-9999.0,-9999.0,143.9322,2026.32,10/1-A-15,SAND,,
5814,2026.4720000000002,31.1721,-9999.0,-9999.0,2.0937,-9999.0,-9999.0,-9999.0,0.138774,4015.2212,511.153,-9999.0,-9999.0,142.4703,2026.4720000000002,10/1-A-15,SAND,,
5815,2026.624,32.8021,-9999.0,-9999.0,2.0909999999999997,-9999.0,-9999.0,-9999.0,0.14715899999999998,3054.5444,416.8102,-9999.0,-9999.0,141.7669,2026.624,10/1-A-15,SAND,,
5816,2026.776,31.9871,-9999.0,-9999.0,2.083,-9999.0,-9999.0,-9999.0,0.147579,2458.0479,311.2377,-9999.0,-9999.0,142.2359,2026.776,10/1-A-15,SAND,,
5817,2026.9279999999999,31.7834,-9999.0,-9999.0,2.0677,-9999.0,-9999.0,-9999.0,0.143387,2263.6484,247.9997,-9999.0,-9999.0,141.7895,2026.9279999999999,10/1-A-15,SAND,,
5818,2027.08,33.4133,-9999.0,-9999.0,2.045,-9999.0,-9999.0,-9999.0,0.13919600000000001,5111.168,256.3604,-9999.0,-9999.0,143.5085,2027.08,10/1-A-15,SAND,,
5819,2027.2320000000002,35.2469,-9999.0,-9999.0,2.0163,-9999.0,-9999.0,-9999.0,0.127889,28775.082000000002,224.8372,-9999.0,-9999.0,144.0113,2027.2320000000002,10/1-A-15,SAND,,
5820,2027.384,38.7105,-9999.0,-9999.0,1.9917,-9999.0,-9999.0,-9999.0,0.121614,442.3983,81.7335,-9999.0,-9999.0,145.0,2027.384,10/1-A-15,SAND,,
5821,2027.536,42.7853,-9999.0,-9999.0,1.9909999999999999,-9999.0,-9999.0,-9999.0,0.14968,76.2739,42.4558,-9999.0,-9999.0,145.0,2027.536,10/1-A-15,SAND,,
5822,2027.6879999999999,45.2302,-9999.0,-9999.0,2.0197,-9999.0,-9999.0,-9999.0,0.19294,48.9351,33.335,-9999.0,-9999.0,146.0,2027.6879999999999,10/1-A-15,SAND,,
5823,2027.84,46.4526,-9999.0,-9999.0,2.0543,-9999.0,-9999.0,-9999.0,0.221513,42.1048,34.5323,-9999.0,-9999.0,146.0,2027.84,10/1-A-15,SAND,,
5824,2027.9920000000002,45.8414,-9999.0,-9999.0,2.0623,-9999.0,-9999.0,-9999.0,0.218574,52.5747,48.7114,-9999.0,-9999.0,146.0833,2027.9920000000002,10/1-A-15,SAND,,
5825,2028.144,44.4593,-9999.0,-9999.0,2.039,-9999.0,-9999.0,-9999.0,0.200469,71.8394,61.9781,-9999.0,-9999.0,146.25,2028.144,10/1-A-15,SAND,,
5826,2028.296,46.9798,-9999.0,-9999.0,2.0157,-9999.0,-9999.0,-9999.0,0.195026,71.2407,54.9229,-9999.0,-9999.0,145.9722,2028.296,10/1-A-15,SAND,,
5827,2028.4479999999999,48.4034,-9999.0,-9999.0,2.0197,-9999.0,-9999.0,-9999.0,0.21687599999999999,51.6208,40.9137,-9999.0,-9999.0,146.25,2028.4479999999999,10/1-A-15,SAND,,
5828,2028.6,50.2338,-9999.0,-9999.0,2.0503,-9999.0,-9999.0,-9999.0,0.23493099999999997,44.2426,35.2371,-9999.0,-9999.0,147.2778,2028.6,10/1-A-15,SAND,,
5829,2028.7520000000002,48.2863,-9999.0,-9999.0,2.0797,-9999.0,-9999.0,-9999.0,0.238731,50.8665,41.5964,-9999.0,-9999.0,147.5,2028.7520000000002,10/1-A-15,SAND,,
5830,2028.904,44.1325,-9999.0,-9999.0,2.0697,-9999.0,-9999.0,-9999.0,0.20049299999999998,77.585,63.3563,-9999.0,-9999.0,146.5,2028.904,10/1-A-15,SAND,,
5831,2029.056,41.3591,-9999.0,-9999.0,2.0277,-9999.0,-9999.0,-9999.0,0.148429,120.9417,82.6657,-9999.0,-9999.0,147.22,2029.056,10/1-A-15,SAND,,
5832,2029.2079999999999,41.1554,-9999.0,-9999.0,1.9817,-9999.0,-9999.0,-9999.0,0.124549,133.1049,86.3157,-9999.0,-9999.0,147.48,2029.2079999999999,10/1-A-15,SAND,,
5833,2029.36,44.7427,-9999.0,-9999.0,1.969,-9999.0,-9999.0,-9999.0,0.14045,124.0166,77.2899,-9999.0,-9999.0,147.5,2029.36,10/1-A-15,SAND,,
5834,2029.5120000000002,48.3165,-9999.0,-9999.0,1.9723,-9999.0,-9999.0,-9999.0,0.167288,103.0007,59.7548,-9999.0,-9999.0,147.08,2029.5120000000002,10/1-A-15,SAND,,
5835,2029.664,46.5731,-9999.0,-9999.0,1.9757,-9999.0,-9999.0,-9999.0,0.170665,95.214,62.0413,-9999.0,-9999.0,145.8,2029.664,10/1-A-15,SAND,,
5836,2029.816,41.0081,-9999.0,-9999.0,1.9683,-9999.0,-9999.0,-9999.0,0.147984,115.7996,72.867,-9999.0,-9999.0,146.26,2029.816,10/1-A-15,SAND,,
5837,2029.9679999999998,37.6918,-9999.0,-9999.0,1.9683,-9999.0,-9999.0,-9999.0,0.125389,145.4472,90.8682,-9999.0,-9999.0,145.42,2029.9679999999998,10/1-A-15,SAND,,
5838,2030.12,33.9638,-9999.0,-9999.0,1.9769999999999999,-9999.0,-9999.0,-9999.0,0.10240199999999999,261.3312,174.0959,-9999.0,-9999.0,145.34,2030.12,10/1-A-15,SAND,,
5839,2030.2720000000002,33.3536,-9999.0,-9999.0,1.9883,-9999.0,-9999.0,-9999.0,0.071225,1400.7031,429.0904,-9999.0,-9999.0,145.18,2030.2720000000002,10/1-A-15,SAND,,
5840,2030.424,32.2787,-9999.0,-9999.0,2.0069999999999997,-9999.0,-9999.0,-9999.0,0.060461,5351.7646,577.5283,-9999.0,-9999.0,144.7,2030.424,10/1-A-15,SAND,,
5841,2030.576,34.6357,-9999.0,-9999.0,2.029,-9999.0,-9999.0,-9999.0,0.074963,6385.1328,572.9066,-9999.0,-9999.0,145.62,2030.576,10/1-A-15,SAND,,
5842,2030.7279999999998,34.1671,-9999.0,-9999.0,2.057,-9999.0,-9999.0,-9999.0,0.086582,5053.8955,558.5758,-9999.0,-9999.0,146.76,2030.7279999999998,10/1-A-15,SAND,,
5843,2030.88,32.5401,-9999.0,-9999.0,2.077,-9999.0,-9999.0,-9999.0,0.098237,4654.8564,544.2992,-9999.0,-9999.0,146.28,2030.88,10/1-A-15,SAND,,
5844,2031.0320000000002,31.3199,-9999.0,-9999.0,2.0909999999999997,-9999.0,-9999.0,-9999.0,0.11534499999999999,4573.2627,507.12300000000005,-9999.0,-9999.0,144.73,2031.0320000000002,10/1-A-15,SAND,,
5845,2031.184,31.93,-9999.0,-9999.0,2.0997,-9999.0,-9999.0,-9999.0,0.130823,4278.0693,475.8415,-9999.0,-9999.0,143.25,2031.184,10/1-A-15,SAND,,
5846,2031.336,32.1908,-9999.0,-9999.0,2.1063,-9999.0,-9999.0,-9999.0,0.136282,3628.3276,438.2717,-9999.0,-9999.0,142.14,2031.336,10/1-A-15,SAND,,
5847,2031.4879999999998,33.3536,-9999.0,-9999.0,2.1163,-9999.0,-9999.0,-9999.0,0.148846,2727.5439,370.0428,-9999.0,-9999.0,141.66,2031.4879999999998,10/1-A-15,SAND,,
5848,2031.64,33.0058,-9999.0,-9999.0,2.135,-9999.0,-9999.0,-9999.0,0.159353,1626.4265,292.3416,-9999.0,-9999.0,142.0,2031.64,10/1-A-15,SAND,,
5849,2031.7920000000001,32.5983,-9999.0,-9999.0,2.165,-9999.0,-9999.0,-9999.0,0.169013,935.2061,225.463,-9999.0,-9999.0,141.88,2031.7920000000001,10/1-A-15,SAND,,
5850,2031.944,35.2469,-9999.0,-9999.0,2.2057,-9999.0,-9999.0,-9999.0,0.170694,685.8801,177.4121,-9999.0,-9999.0,141.5,2031.944,10/1-A-15,SAND,,
5851,2032.096,39.7292,-9999.0,-9999.0,2.2363,-9999.0,-9999.0,-9999.0,0.158516,468.0223,149.7619,-9999.0,-9999.0,141.5,2032.096,10/1-A-15,SAND,,
5852,2032.2479999999998,39.7292,-9999.0,-9999.0,2.2637,-9999.0,-9999.0,-9999.0,0.158517,254.7543,104.10700000000001,-9999.0,-9999.0,141.59,2032.2479999999998,10/1-A-15,SAND,,
5853,2032.4,44.8227,-9999.0,-9999.0,2.2677,-9999.0,-9999.0,-9999.0,0.140897,133.5525,75.8546,-9999.0,-9999.0,142.23,2032.4,10/1-A-15,SAND,,
5854,2032.5520000000001,50.3237,-9999.0,-9999.0,2.241,-9999.0,-9999.0,-9999.0,0.16103699999999999,71.1882,55.2571,-9999.0,-9999.0,142.02,2032.5520000000001,10/1-A-15,SAND,,
5855,2032.704,54.0008,-9999.0,-9999.0,2.1777,-9999.0,-9999.0,-9999.0,0.211423,43.2644,40.7789,-9999.0,-9999.0,142.5,2032.704,10/1-A-15,SAND,,
5856,2032.856,53.5948,-9999.0,-9999.0,2.1263,-9999.0,-9999.0,-9999.0,0.25716,30.8875,32.1466,-9999.0,-9999.0,143.0,2032.856,10/1-A-15,SAND,,
5857,2033.0079999999998,54.1947,-9999.0,-9999.0,2.123,-9999.0,-9999.0,-9999.0,0.281674,24.1158,25.9035,-9999.0,-9999.0,141.75,2033.0079999999998,10/1-A-15,SAND,,
5858,2033.16,53.7978,-9999.0,-9999.0,2.145,-9999.0,-9999.0,-9999.0,0.268462,22.8314,26.285,-9999.0,-9999.0,141.0,2033.16,10/1-A-15,SAND,,
5859,2033.3120000000001,48.5195,-9999.0,-9999.0,2.1397,-9999.0,-9999.0,-9999.0,0.22486899999999999,26.3228,32.1466,-9999.0,-9999.0,140.5,2033.3120000000001,10/1-A-15,SAND,,
5860,2033.464,44.2115,-9999.0,-9999.0,2.0883,-9999.0,-9999.0,-9999.0,0.16566199999999998,40.3549,51.915,-9999.0,-9999.0,140.5,2033.464,10/1-A-15,SAND,,
5861,2033.616,41.2111,-9999.0,-9999.0,2.015,-9999.0,-9999.0,-9999.0,0.099069,99.2414,135.9139,-9999.0,-9999.0,139.5,2033.616,10/1-A-15,SAND,,
5862,2033.7679999999998,42.4292,-9999.0,-9999.0,1.9623,-9999.0,-9999.0,-9999.0,0.046445,524.2993,426.6697,-9999.0,-9999.0,139.0,2033.7679999999998,10/1-A-15,SAND,,
5863,2033.92,44.2563,-9999.0,-9999.0,1.9517,-9999.0,-9999.0,-9999.0,0.044799,3073.1182,651.7662,-9999.0,-9999.0,139.5,2033.92,10/1-A-15,SAND,,
5864,2034.0720000000001,42.7089,-9999.0,-9999.0,1.9723,-9999.0,-9999.0,-9999.0,0.057582,4526.1406,729.2958,-9999.0,-9999.0,138.5,2034.0720000000001,10/1-A-15,SAND,,
5865,2034.224,41.4141,-9999.0,-9999.0,1.999,-9999.0,-9999.0,-9999.0,0.072056,5053.3486,828.1173,-9999.0,-9999.0,138.5,2034.224,10/1-A-15,SAND,,
5866,2034.376,40.8051,-9999.0,-9999.0,2.017,-9999.0,-9999.0,-9999.0,0.08035199999999999,4961.1143,783.5953,-9999.0,-9999.0,137.5,2034.376,10/1-A-15,SAND,,
5867,2034.5279999999998,37.76,-9999.0,-9999.0,2.029,-9999.0,-9999.0,-9999.0,0.089496,5855.7061,813.0024,-9999.0,-9999.0,137.0,2034.5279999999998,10/1-A-15,SAND,,
5868,2034.68,35.9329,-9999.0,-9999.0,2.0337,-9999.0,-9999.0,-9999.0,0.09865600000000001,5964.5713,798.1635,-9999.0,-9999.0,137.5,2034.68,10/1-A-15,SAND,,
5869,2034.832,34.3705,-9999.0,-9999.0,2.0337,-9999.0,-9999.0,-9999.0,0.107424,5542.7842,770.7327,-9999.0,-9999.0,136.5,2034.832,10/1-A-15,SAND,,
5870,2034.984,34.7773,-9999.0,-9999.0,2.033,-9999.0,-9999.0,-9999.0,0.113271,5244.7891,715.9846,-9999.0,-9999.0,136.75,2034.984,10/1-A-15,SAND,,
5871,2035.136,34.3088,-9999.0,-9999.0,2.033,-9999.0,-9999.0,-9999.0,0.122875,5053.3486,755.252,-9999.0,-9999.0,136.0,2035.136,10/1-A-15,SAND,,
5872,2035.2879999999998,33.9028,-9999.0,-9999.0,2.033,-9999.0,-9999.0,-9999.0,0.126641,5242.9932,813.0024,-9999.0,-9999.0,135.25,2035.2879999999998,10/1-A-15,SAND,,
5873,2035.44,33.6997,-9999.0,-9999.0,2.0303,-9999.0,-9999.0,-9999.0,0.121621,5540.8867,783.5953,-9999.0,-9999.0,133.5,2035.44,10/1-A-15,SAND,,
5874,2035.592,34.3088,-9999.0,-9999.0,2.031,-9999.0,-9999.0,-9999.0,0.11869500000000001,5964.5713,583.5685,-9999.0,-9999.0,133.25,2035.592,10/1-A-15,SAND,,
5875,2035.744,35.3238,-9999.0,-9999.0,2.037,-9999.0,-9999.0,-9999.0,0.12371399999999999,6785.46,403.7308,-9999.0,-9999.0,134.0,2035.744,10/1-A-15,SAND,,
5876,2035.896,36.5419,-9999.0,-9999.0,2.0437,-9999.0,-9999.0,-9999.0,0.126644,6540.0225,348.411,-9999.0,-9999.0,133.0,2035.896,10/1-A-15,SAND,,
5877,2036.0479999999998,37.76,-9999.0,-9999.0,2.0523,-9999.0,-9999.0,-9999.0,0.137533,5340.4668,342.0518,-9999.0,-9999.0,132.0,2036.0479999999998,10/1-A-15,SAND,,
5878,2036.2,38.571999999999996,-9999.0,-9999.0,2.0597,-9999.0,-9999.0,-9999.0,0.14927400000000002,4281.335,450.9121,-9999.0,-9999.0,130.0,2036.2,10/1-A-15,SAND,,
5879,2036.352,36.9479,-9999.0,-9999.0,2.0717,-9999.0,-9999.0,-9999.0,0.159766,2907.8984,503.6071,-9999.0,-9999.0,127.5,2036.352,10/1-A-15,SAND,,
5880,2036.504,38.978,-9999.0,-9999.0,2.085,-9999.0,-9999.0,-9999.0,0.161446,2751.5615,459.2952,-9999.0,-9999.0,125.5,2036.504,10/1-A-15,SAND,,
5881,2036.656,37.556999999999995,-9999.0,-9999.0,2.0957,-9999.0,-9999.0,-9999.0,0.15179299999999998,2701.3398,342.0518,-9999.0,-9999.0,117.0,2036.656,10/1-A-15,SAND,,
5882,2036.808,36.7449,-9999.0,-9999.0,2.0997,-9999.0,-9999.0,-9999.0,0.134184,3073.1182,274.9747,-9999.0,-9999.0,95.5,2036.808,10/1-A-15,SAND,,
5883,2036.96,36.5419,-9999.0,-9999.0,2.1023,-9999.0,-9999.0,-9999.0,0.12246399999999999,4281.335,260.5396,-9999.0,-9999.0,20.5,2036.96,10/1-A-15,SAND,,
5884,2037.112,37.1509,-9999.0,-9999.0,2.109,-9999.0,-9999.0,-9999.0,0.12372,5147.2969,295.4464,-9999.0,-9999.0,-134.0,2037.112,10/1-A-15,SAND,,
5885,2037.264,39.181,-9999.0,-9999.0,2.1137,-9999.0,-9999.0,-9999.0,0.127905,4781.666,375.0524,-9999.0,-9999.0,-134.0,2037.264,10/1-A-15,SAND,,
5886,2037.4160000000002,37.76,-9999.0,-9999.0,2.115,-9999.0,-9999.0,-9999.0,0.13251200000000002,4126.4756,403.7308,-9999.0,-9999.0,-135.0,2037.4160000000002,10/1-A-15,SAND,,
5887,2037.568,37.963,-9999.0,-9999.0,2.1097,-9999.0,-9999.0,-9999.0,0.130837,4870.5635,396.3618,-9999.0,-9999.0,-134.0,2037.568,10/1-A-15,SAND,,
5888,2037.72,39.181,-9999.0,-9999.0,2.1063,-9999.0,-9999.0,-9999.0,0.123722,4870.5635,403.7308,-9999.0,-9999.0,-135.0,2037.72,10/1-A-15,SAND,,
5889,2037.872,38.166,-9999.0,-9999.0,2.1037,-9999.0,-9999.0,-9999.0,0.118704,4126.4756,382.0251,-9999.0,-9999.0,-135.0,2037.872,10/1-A-15,SAND,,
5890,2038.024,36.1359,-9999.0,-9999.0,2.105,-9999.0,-9999.0,-9999.0,0.117868,4051.1582,382.0251,-9999.0,-9999.0,-134.0,2038.024,10/1-A-15,SAND,,
5891,2038.1760000000002,36.9479,-9999.0,-9999.0,2.109,-9999.0,-9999.0,-9999.0,0.11995900000000001,4781.666,382.0251,-9999.0,-9999.0,-134.0,2038.1760000000002,10/1-A-15,SAND,,
